event_type,event_id,seed_issuer,event_date,event_size,event_instance,event_time,calendar_date,calendar_year,calendar_month,rp_article_count,rp_article_count_winsorized,any_bond_coverage,baseline_coverage,baseline_article_count,coverage_change_pp,article_count_change
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,-2,2015-03-01,2015,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,-2,2015-03-01,2015,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,-2,2015-03-01,2015,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,-2,2015-03-01,2015,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,-1,2015-04-01,2015,4,10,9,1,0.333333333333333,0.333333333333333,66.6666666666667,9.66666666666667
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,0,2015-05-01,2015,5,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,1,2015-06-01,2015,6,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,2,2015-07-01,2015,7,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,3,2015-08-01,2015,8,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,4,2015-09-01,2015,9,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,5,2015-10-01,2015,10,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,6,2015-11-01,2015,11,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,7,2015-12-01,2015,12,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,8,2016-01-01,2016,1,9,9,1,0.333333333333333,0.333333333333333,66.6666666666667,8.66666666666667
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|7,abilene tex,2015-05-01,9,7,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|8,abilene tex,2015-05-01,9,8,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|9,abilene tex,2015-05-01,9,9,9,2016-02-01,2016,2,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|1,abilene tex,2015-05-01,9,1,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|2,abilene tex,2015-05-01,9,2,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|3,abilene tex,2015-05-01,9,3,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|4,abilene tex,2015-05-01,9,4,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|5,abilene tex,2015-05-01,9,5,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
Bond election,Bond election|abilene tex|24185|6,abilene tex,2015-05-01,9,6,10,2016-03-01,2016,3,0,0,0,0.333333333333333,0.333333333333333,-33.3333333333333,-0.333333333333333
